aleatoric,epistemic
1.849945510912220925e-05,2.198584203583209273e-09
1.259024156752275303e-05,2.219852079932138622e-09
1.099390065064653754e-04,1.676154255392248160e-07
6.886955929985560942e-07,3.494198853870589261e-12
5.596104202254537086e-08,4.293127539665292369e-14
1.573277404531836510e-03,2.436446629872079939e-05
3.427065166761167347e-05,1.465256271870885030e-08
8.506303653120994568e-03,1.375991036184132099e-03
5.220692837610840797e-04,3.821480731858173385e-06
1.165130379376932979e-05,1.880945399435063337e-09
4.381522922258795916e-11,1.073454091336371564e-20
5.970334314042702317e-06,4.980869605653026611e-10
6.248224160287918494e-11,5.463305641123124166e-20
1.196501546522595397e-14,1.568732725019590626e-27
4.343854648810457908e-14,2.568259782389049165e-26
4.182483873127473828e-11,2.447306576939617813e-20
4.495686593684057846e-17,2.820499953272609803e-32
1.619380356806393584e-13,3.665154754917091448e-25
1.257577969226986170e-04,2.221352701781142969e-07
8.821856230497360229e-03,1.436098827980458736e-03
3.664608229883015156e-04,1.850289095273183193e-06
2.395254887233022600e-05,7.187178407974670336e-09
3.300304160802625120e-05,5.369591882242730208e-09
1.767894673321279697e-06,2.445729035960297892e-11
3.079872578382492065e-03,5.678243562579154968e-02
4.347396316006779671e-05,1.789496018034242297e-08
1.725212088786065578e-03,1.581505421199835837e-05
1.219356083311140537e-03,1.473859720135806128e-05
7.477483595721423626e-04,4.552012796921189874e-06
1.129893213510513306e-02,1.368229044601321220e-03
1.150907855480909348e-02,1.377446344122290611e-03
1.952737197279930115e-02,1.520231552422046661e-02
3.157228976488113403e-02,1.207419391721487045e-02
4.072189703583717346e-02,3.319279523566365242e-03
1.204983680509030819e-03,1.226516451424686238e-05
4.305715265218168497e-04,1.000834117803606205e-06
5.864500999450683594e-04,6.112278625369071960e-02
9.420872811460867524e-05,1.246027920842607273e-07
3.515534752196458612e-09,1.729472136401626449e-16
4.965122789144515991e-04,3.432356152188731357e-06
4.875124748338066638e-09,3.317473094650635673e-16
1.882109188500180608e-07,4.959263251794188143e-13
9.143184342974564061e-08,1.166765116597176521e-13
1.659864024006196814e-09,2.047555408146604163e-17
8.372712159143702593e-07,9.782600944585606584e-12
2.222259043449525961e-09,6.447594280420542866e-17
3.709576645860579447e-08,1.926517315630187771e-14
1.749176359311377382e-10,9.624409924472426932e-20
1.157171070076401520e-08,1.874041761075299906e-15
9.889424834597093650e-10,1.328819083797952224e-17
8.862284630595240742e-06,1.091241208506232852e-09
3.509087546262890100e-04,1.692299065325642005e-06
7.254800493683433160e-08,2.845336474570879515e-14
1.075526051863562316e-05,1.578018493653132737e-09
7.130263384169666097e-07,7.047669305787485072e-12
4.432516288943588734e-05,1.194050280872716030e-08
3.952595405280590057e-03,2.489835896994918585e-04
3.677554559544660151e-05,1.591103071518773504e-08
2.310255013071582653e-06,5.109659223512252879e-11
4.153277404839172959e-05,2.042002833491096681e-08
1.179541231977054849e-05,5.823271864713319701e-10
1.049706770572811365e-05,1.274044092447468302e-09
7.044773155939765275e-07,3.043544149344823424e-12
2.747704286321095424e-09,1.007360600825125388e-16
1.476429929425648879e-06,2.198096392402870691e-11
7.831392576918005943e-05,8.229233827705684234e-08
1.310086972239332681e-08,1.414577103287558823e-15
7.944357207634311635e-07,8.711559251750600197e-12
1.907616509200238397e-09,3.769646016372378908e-17
1.480263790654134937e-06,3.065451711914413124e-11
2.852612873539328575e-03,1.248377520823851228e-04
1.549624651670455933e-02,1.399176544509828091e-03
1.188197452574968338e-02,2.667708555236458778e-03
1.717598736286163330e-02,9.164629504084587097e-03
7.982776500284671783e-03,2.127809857483953238e-04
5.611357465386390686e-02,1.324706897139549255e-02
5.320219695568084717e-02,3.046951629221439362e-02
5.977281555533409119e-02,3.397034481167793274e-02
5.526909977197647095e-02,5.694971606135368347e-02
1.455306634306907654e-02,2.124955179169774055e-03
1.766775967553257942e-03,4.303782770875841379e-05
8.714357973076403141e-04,1.049750790116377175e-05
6.432757800212129951e-05,3.416458582705672598e-08
9.572351700626313686e-04,9.602427780919242650e-06
6.316666840575635433e-04,3.886135345965158194e-06
1.461987756192684174e-02,5.994850769639015198e-03
6.789609789848327637e-03,1.126813888549804688e-01
1.933059096336364746e-02,7.559582591056823730e-02
5.992650403641164303e-04,3.255108140365337022e-06
1.802831775421509519e-06,3.029802797538394543e-11
7.768606735680805286e-08,7.843060917519725783e-14
7.893193469499237835e-06,8.170544796293199852e-10
3.556650633729230293e-12,1.730164952081532158e-22
1.153781337137615992e-08,1.808130951075890593e-15
2.197066493181409896e-07,6.525391121545154327e-13
3.098367429288373387e-08,1.332363259569932859e-14
1.234142291650641710e-05,2.035109192277673174e-09
1.018294424284249544e-04,1.378051450728889904e-07
3.715094644576311111e-03,2.097755786962807178e-04
1.020474883262068033e-04,1.363573858270683559e-07
1.114256447181105614e-04,1.529621727058838587e-07
2.242919057607650757e-03,5.803655087947845459e-02
1.462938525946810842e-04,1.719284199452886241e-07
2.878636951209045947e-05,1.038851760171155547e-08
3.564720962856426922e-09,1.473352666557975520e-16
3.025669492728866317e-09,1.280880575859992803e-16
8.738873475522268564e-06,1.060075804915072695e-09
1.774859583747456782e-07,3.294526110253492845e-13
1.408934622304514050e-06,2.770516108197007554e-11
6.763693249922653195e-08,5.987922560134889549e-14
2.683689672267064452e-05,4.334983927378743829e-09
8.712446764036485547e-09,1.040577011086592576e-15
3.618659320636652410e-05,1.060676524389236874e-08
5.960376938674016856e-07,1.504469509042150044e-12
5.405363936006324366e-06,1.916777431221206029e-10
4.592763725668191910e-03,3.317881200928241014e-04
3.769157221540808678e-03,6.869577191537246108e-05
1.357580185867846012e-03,1.461167903471505269e-05
1.330819213762879372e-04,8.573491783181452774e-08
4.678074910771101713e-04,8.108627866931783501e-07
3.356781089678406715e-04,1.176760861198999919e-06
1.243172865360975266e-02,3.661907976493239403e-03
8.112392970360815525e-05,3.071192722359228355e-08
5.230451351962983608e-04,1.100742679227550980e-06
1.863681427494157106e-05,3.208113108499333066e-09
1.503573184891138226e-05,1.568283614084009514e-09
1.415361384715652093e-05,2.141769872565646438e-09
3.340387716889381409e-03,5.907240483793430030e-05
1.749482192099094391e-02,6.894190795719623566e-03
2.597046317532658577e-03,7.795670535415410995e-05
2.457926166243851185e-04,3.401879951070441166e-07
2.166646008845418692e-04,2.315007776587663102e-07
2.052741474471986294e-04,2.769132834146148525e-07
3.480847388104280071e-09,4.844441160059685290e-17
3.010797627212014049e-05,1.269588967289791981e-08
2.570693368397769518e-06,9.242731580094698529e-11
7.173513449920676521e-10,3.253690330854110907e-18
1.449882915949274320e-06,2.879481549034057508e-11
2.313006604026668356e-07,7.380101846483910766e-13
6.619268242502585053e-05,5.628272248259236221e-08
9.645447107686777599e-07,1.287390766907536843e-11
7.441496308047135244e-08,7.121083914598050346e-14
1.325259346707241548e-10,1.951997870102768613e-19
3.764364819858201372e-08,5.183069566664895780e-15
1.103505492210388184e-04,6.201605871319770813e-02
1.579327744138936396e-07,3.491026911994765669e-13
2.982350824631829767e-11,1.191081759380826328e-20
2.123758591210389568e-08,2.922805345597105295e-15
2.447638280500541441e-06,8.383008176515716059e-11
1.583067569299601018e-05,1.392737258854026550e-09
9.795628557185409591e-07,8.498512657495460587e-12
8.866672374097106513e-08,6.499848944664654571e-14
6.195373716764152050e-04,3.924832071788841859e-06
9.846465400187298656e-05,1.276502672453716514e-07
3.934353590011596680e-03,1.040427232510410249e-04
6.689990987069904804e-04,4.853370228374842554e-06
3.285765415057539940e-04,7.335785880968614947e-07
2.566516399383544922e-02,6.418255716562271118e-02
1.924436037370469421e-05,4.135516817882489704e-09
9.390589781105518341e-03,3.020945587195456028e-04
3.578860196284949780e-04,8.180786039702070411e-07
1.091713830828666687e-02,4.368986410554498434e-04
5.756727419793605804e-03,3.889119252562522888e-04
2.529671415686607361e-03,4.678923141909763217e-05
2.369138746871612966e-05,6.716523337502167124e-09
1.274347741855308414e-04,1.345031819255382288e-07
2.293366566300392151e-02,2.941053174436092377e-02
1.054253079928457737e-03,6.135674539109459147e-06
1.797302998602390289e-02,1.691270619630813599e-02
4.455302841961383820e-03,2.366360131418332458e-04
6.160054454085184261e-06,5.038858774675247787e-10
1.534663373604416847e-03,9.168587894237134606e-06
3.404310345649719238e-02,6.209377665072679520e-03
3.204754739999771118e-02,6.864532362669706345e-03
8.250831812620162964e-02,5.379751697182655334e-02
8.731231838464736938e-02,5.712793767452239990e-02
8.144369721412658691e-02,6.603822857141494751e-02
2.733211219310760498e-02,3.356651216745376587e-02
4.457818716764450073e-02,1.657762378454208374e-02
3.974393941462039948e-03,2.050856128334999084e-04
5.482897907495498657e-02,6.020314991474151611e-02
1.985528878867626190e-02,2.487809397280216217e-03
1.941685006022453308e-02,2.171088708564639091e-03
4.415435250848531723e-04,1.172754764411365613e-06
9.681289666332304478e-04,1.349519243376562372e-05
1.661574468016624451e-02,8.647368289530277252e-03
6.316399230854585767e-05,5.547952852680282376e-08
1.254835538566112518e-02,3.869632724672555923e-03
4.528156296146335080e-06,1.732113202868035273e-10
5.717892665416002274e-03,4.813283158000558615e-04
2.362339384853839874e-02,4.262338392436504364e-03
1.025414894684217870e-05,4.036285194963795675e-10
7.642734330147504807e-03,3.829735214821994305e-04
7.732290774583816528e-03,4.086329718120396137e-04
9.778325445950031281e-03,4.422131169121712446e-04
1.370734628289937973e-02,1.695308368653059006e-03
2.048308495432138443e-03,6.260872032726183534e-05
8.881952962838113308e-04,8.480075848638080060e-06
3.188711416441947222e-04,1.431801933904353064e-06
3.904201090335845947e-03,1.552035391796380281e-04
1.128138042986392975e-02,2.308445516973733902e-03
4.137401992920786142e-04,1.993044179471326061e-06
2.762986987363547087e-04,1.020213630908983760e-06
5.380940856412053108e-04,2.102573262163787149e-06
5.498713580891489983e-04,3.988592197856632993e-06
1.803695049602538347e-04,3.430257606851228047e-07
2.380090933229439543e-07,3.835437555662485343e-13
2.101053360092919320e-05,6.115138617701632029e-09
7.768421284026771900e-08,3.883393647342685273e-14
2.781727062028949149e-07,1.022226032119932793e-12
4.264903097350725147e-09,2.546336946448280814e-16
1.500916937402507756e-06,3.148890870274811959e-11
1.011809558804088738e-06,1.433123671817915223e-11
1.102887608794844709e-06,1.698713392173090142e-11
3.290527672561438521e-08,8.511268268949698235e-15
5.061422143626259640e-06,3.262323466923788828e-10
5.026581817446640343e-08,2.787377567528646211e-14
8.978228294154178002e-08,1.127559891701650219e-13
6.428659617085941136e-06,5.768393540606098213e-10
1.843297781078945263e-08,2.824387740422680884e-15
8.382489227187761571e-07,5.410388716903247186e-12
9.938933544617611915e-06,1.317395970090728952e-09
2.562764223057456547e-07,8.710468869625731525e-13
3.362773213666514494e-06,1.262693005710247007e-10
1.517485361546278000e-03,1.782999606803059578e-05
2.071125927614048123e-04,5.860685519110120367e-07
7.380423136055469513e-03,3.793605719693005085e-04
8.763885125517845154e-05,7.039201932457217481e-08
3.644539415836334229e-02,8.219885081052780151e-02
3.223177511245012283e-03,9.033086826093494892e-05
2.697022631764411926e-02,2.855967171490192413e-02
2.861493825912475586e-02,6.664064526557922363e-02
2.320792339742183685e-02,2.723354473710060120e-02
2.093426510691642761e-02,3.383640898391604424e-03
4.697046801447868347e-02,3.141888603568077087e-02
6.910987198352813721e-02,9.287822246551513672e-02
1.385324001312255859e-01,1.033843457698822021e-01
1.444695293903350830e-01,1.032030954957008362e-01
1.332405507564544678e-01,1.068602949380874634e-01
6.929662078619003296e-02,6.389217078685760498e-02
7.590207457542419434e-02,7.540793716907501221e-02
9.334246814250946045e-02,6.819529086351394653e-02
1.029650717973709106e-01,1.895296387374401093e-02
1.102158129215240479e-01,7.960887253284454346e-02
4.481774568557739258e-02,6.912937387824058533e-03
1.416943129152059555e-02,1.699754153378307819e-03
1.265195105224847794e-02,1.727345283143222332e-03
1.747591607272624969e-02,5.915372166782617569e-03
1.175284758403449814e-08,1.223108905450750062e-15
6.726264018652727827e-06,6.264199714500762184e-10
1.643245013838168234e-05,3.781768675992225326e-09
2.308468527445484142e-09,3.041859095351478017e-17
6.907840965908462749e-10,4.082855556491806433e-18
4.270835907149717059e-10,2.545739118204170364e-18
1.093422497433493845e-06,1.335405570845882295e-11
5.562785077017906588e-07,3.970206541997756133e-12
6.294139893725514412e-07,5.304973040715088572e-12
1.945844996953383088e-04,5.280096502247033641e-07
5.637316462525632232e-07,4.386263921518640529e-12
1.290855929255485535e-02,4.211795981973409653e-03
5.407197022577747703e-06,3.485567945382683774e-10
1.371239068248542026e-05,2.602687620978372252e-09
1.545602269470691681e-02,2.038698177784681320e-03
2.565555274486541748e-02,2.848940156400203705e-02
1.781041920185089111e-02,4.390886053442955017e-03
4.010805487632751465e-02,7.313953246921300888e-03
3.263304533902555704e-04,5.088307375444856007e-07
3.753096389118582010e-04,1.729862901811429765e-06
2.401361234660726041e-05,4.946583143095040214e-09
6.209860293893143535e-05,2.725868064601399965e-08
3.870405998895876110e-05,2.091673145798722544e-08
2.096301869869421353e-07,5.050824125260588993e-13
2.168031187466112897e-06,1.513460537450050936e-11
1.128107891418039799e-03,1.827678715926595032e-05
1.087290875148028135e-04,1.306725181393630919e-07
1.030739367706701159e-04,8.492898473377863411e-08
1.428984757512807846e-02,1.186819165013730526e-03
3.634817665442824364e-03,7.118855864973738790e-05
2.129540516762062907e-04,1.607250510460289661e-07
8.394861652050167322e-05,4.202148318199760979e-08
1.120366323448251933e-05,5.355157983721881010e-10
1.294929347932338715e-02,1.348811783827841282e-03
1.722918264567852020e-02,2.289202064275741577e-03
1.078090281225740910e-03,7.535110853496007621e-06
1.264687743969261646e-03,9.456517545913811773e-06
1.541045377962291241e-03,1.270735356229124591e-05
1.620194379938766360e-04,9.472113760011779959e-08
1.628694706596434116e-03,1.460969178879167885e-05
9.831092320382595062e-04,1.253176560567226261e-05
1.553668407723307610e-04,3.390391043467388954e-07
9.698632638901472092e-04,1.356377379124751315e-05
1.092170299511752152e-12,7.142102877851327594e-24
2.556226093020086410e-07,9.143737199693302564e-13
1.183144426875060162e-08,1.195182123300657373e-15
7.859638273544078402e-09,8.150353776992626861e-16
5.009344040919280761e-14,3.152414518267514977e-26
6.655905160357633576e-09,5.281274248932204141e-16
1.727519460814619379e-09,2.454384340096109552e-17
4.251911320807266748e-07,2.511213676240076076e-12
2.088941437250468880e-05,2.649523045405999255e-09
9.672243095337762497e-07,5.213086472916073077e-12
